10,24,4
10,13,3
10,26,3
10,17,4
10,16,4
10,19,3
10,18,3
10,35,5
10,25,4
10,14,4
11,2,5
11,4,5
11,8,3
11,4,5
11,3,4
11,23,5
11,6,4
11,7,4
11,12,3
11,15,5
11,19,5
11,26,5
11,36,5
11,24,5
11,10,5
11,13,5
11,18,5
11,17,5
11,16,5
11,14,5
11,25,5
11,21,5
12,4,3
12,2,3
12,23,2
12,41,5
12,10,5
12,11,5
12,38,5
12,15,5
12,3,4
12,34,5
12,36,4
12,24,4
12,13,4
12,19,5
12,17,4
12,33,4
12,25,5
12,26,5
12,27,5
13,8,3
13,2,3
13,4,3
13,23,4
13,10,4
13,11,3
13,19,4
13,15,4
13,3,5
13,41,4
13,41,5
13,24,3
13,13,4
13,18,3
13,26,4
13,17,4
13,33,4
13,25,4
13,16,4
13,27,4
14,2,3
14,2,5
14,10,5
14,11,5
14,15,5
14,19,5
14,38,5
14,36,4
14,35,5
14,37,4
14,13,5
14,24,5
14,18,5
14,22,5
14,16,5
14,17,4
14,29,5
14,25,4
14,14,4
15,8,3
15,4,5
15,3,4
15,42,5
15,7,5
15,9,5
15,12,4
15,10,5
15,9,4
15,11,5
15,15,5
15,27,5
15,13,5
15,2,5
15,18,5
15,16,5
15,17,5
15,29,5
15,25,5
15,24,4
15,22,5
16,4,4
16,8,3
16,4,4
16,3,3
16,6,3
16,7,3
16,15,5
16,19,3
16,28,5
16,35,4
16,24,4
16,13,4
16,10,5
16,40,5
16,22,5
16,16,5
16,26,5
16,17,5
16,29,5
16,25,5
16,2,5
16,14,4
17,2,4
17,4,2
17,23,4
17,4,3
17,3,4
17,6,3
17,7,3
17,12,4
17,17,4
17,19,3
17,15,4
17,36,4
17,13,5
17,24,3
17,16,4
17,18,4
17,14,3
17,11,5
17,25,3
17,29,4
17,21,5
18,4,3
18,3,2
18,7,4
18,9,5
18,9,3
18,10,3
18,11,3
18,15,3
18,2,5
18,14,3
18,13,3
18,16,4
18,28,4
18,40,5
18,34,5
18,25,4
18,39,3
18,27,4
19,2,3
19,4,3
19,3,3
19,7,5
19,12,5
19,9,4
19,15,4
19,2,5
19,36,3
19,11,5
19,13,3
19,8,5
19,19,5
19,28,5
19,24,4
19,25,4
19,18,5
19,26,5
19,17,5
20,4,3
20,4,3
20,23,3
20,7,4
20,12,5
20,9,4
20,10,4
20,11,3
20,9,5
20,13,3
20,2,5
20,15,4
20,26,5
20,38,5
20,18,3
20,20,4
20,37,3
20,36,4
20,3,4
21,3,3
21,4,3
21,12,3
21,4,4
21,9,5
21,11,5
21,10,3
21,9,3
21,2,4
21,15,5
21,13,5
21,19,5
21,8,5
21,28,5
21,24,5
21,7,4
21,25,4
21,14,5
21,18,5
21,16,5
21,21,4
21,17,5
22,4,2
22,8,2
22,3,4
22,2,5
22,10,5
22,11,5
22,15,3
22,17,5
22,34,5
22,35,5
22,13,5
22,24,5
22,19,5
22,18,5
22,16,4
22,28,5
22,21,5
22,14,4
22,25,4
22,27,4
23,4,4
23,3,4
23,4,5
23,12,3
23,7,4
23,6,4
23,11,4
23,30,4
23,13,4
23,24,4
23,10,5
23,35,4
23,17,4
23,16,4
23,19,5
23,15,5
23,2,5
23,25,5
23,14,5
23,18,5
24,4,5
24,2,4
24,8,2
24,4,3
24,7,5
24,12,4
24,9,5
24,15,4
24,3,5
24,19,5
24,28,5
24,36,4
24,24,4
24,13,4
24,18,5
24,26,5
24,17,5
24,25,4
24,11,5
24,14,4
25,2,3
25,4,3
25,8,2
25,4,4
25,3,3
25,23,3
25,6,3
25,7,3
25,12,3
25,10,4
25,19,2
25,17,2
25,26,2
25,15,3
25,13,3
25,27,3
25,33,3
25,25,3
25,14,3
25,29,4
25,22,4
25,21,4
26,4,5
26,8,3
26,2,4
26,23,4
26,3,3
26,4,4
26,7,5
26,12,4
26,6,4
26,11,4
26,10,5
26,9,4
26,13,4
26,35,4
26,36,4
26,24,4
26,19,4
26,18,5
26,16,4
26,17,5
26,14,4
26,25,4
26,33,3
26,21,5
27,4,4
27,2,2
27,8,2
27,4,3
27,3,2
27,6,3
27,10,2
27,19,3
27,15,3
27,18,2
27,17,3
27,28,3
27,16,3
27,36,4
27,33,4
27,37,3
27,20,4
27,24,3
27,41,3
27,22,5
28,4,5
28,2,5
28,8,5
28,4,5
28,3,5
28,42,5
28,7,5
28,12,5
28,9,4
28,10,5
28,9,4
28,11,5
28,15,5
28,13,5
28,14,5
28,27,5
28,19,5
28,18,5
28,17,5
28,26,5
28,24,5
28,29,4
28,25,4
28,21,5
29,2,4
29,4,4
29,8,5
29,4,4
29,3,4
29,42,5
29,12,4
29,9,4
29,7,4
29,11,4
29,9,5
29,10,4
29,14,4
29,27,4
29,13,4
29,15,4
29,18,5
29,26,5
29,17,4
29,19,4
29,25,4
29,24,4
30,8,5
30,4,4
30,42,5
30,7,3
30,12,3
30,9,3
30,9,4
30,10,4
30,11,4
30,15,4
30,2,5
30,14,4
30,13,3
30,2,5
30,3,4
30,19,5
30,18,3
30,17,4
30,16,4
30,24,4
30,25,4
31,2,4
31,4,5
31,8,4
31,4,5
31,3,3
31,42,4
31,7,4
31,12,4
31,9,3
31,28,3
31,15,3
31,10,4
31,27,3
31,14,3
31,13,2
31,11,3
31,16,3
31,9,3
31,17,3
31,29,5
31,20,4
31,37,4
31,33,4
31,18,3
32,2,4
32,4,5
32,8,5
32,4,4
32,3,4
32,42,4
32,41,3
32,10,4
32,19,3
32,36,4
32,13,3
32,11,5
32,15,5
32,18,4
32,26,5
32,17,4
32,33,4
32,25,3
32,24,4
32,16,4
33,43,4
33,14,4
33,13,3
33,11,4
33,2,5
33,10,5
33,19,3
33,16,3
33,15,3
33,17,3
33,28,4
33,25,3
33,24,4
33,18,4
33,29,4
33,22,4
34,2,4
34,7,4
34,11,3
34,10,4
34,41,4
34,19,3
34,15,4
34,13,3
34,24,4
34,41,4
34,36,4
34,18,3
34,17,3
34,26,4
34,25,4
35,11,5
35,10,5
35,41,2
35,15,5
35,19,4
35,41,4
35,24,3
35,36,4
35,35,2
35,13,4
35,18,4
35,16,4
35,26,3
35,17,4
35,33,4
35,29,5
35,25,3
35,22,5
35,21,5
36,10,4
36,41,5
36,11,4
36,15,4
36,19,5
36,41,5
36,36,3
36,35,4
36,24,4
36,13,5
36,18,5
36,16,4
36,17,5
36,25,3
36,29,4
36,22,4
36,21,5
37,2,4
37,7,5
37,10,5
37,11,4
37,15,4
37,19,4
37,41,4
37,36,5
37,13,4
37,24,4
37,41,4
37,25,5
37,33,5
37,26,4
37,17,4
38,10,4
38,11,4
38,41,5
38,19,4
38,15,5
38,41,5
38,24,4
38,13,3
38,17,4
38,26,5
38,18,3
38,25,4
38,33,5
38,27,5
38,16,4
39,10,4
39,2,5
39,36,4
39,11,4
39,19,4
39,15,4
39,3,5
39,16,3
39,17,4
39,35,5
39,24,4
39,25,4
39,13,4
39,14,4
39,18,4
39,22,4
40,2,5
40,11,5
40,10,5
40,16,4
40,19,5
40,15,4
40,3,5
40,17,4
40,33,4
40,24,4
40,25,3
40,13,5
40,14,4
40,18,3
40,22,4
41,8,4
41,4,2
41,2,3
41,4,5
41,3,3
41,6,3
41,19,4
41,15,4
41,7,5
41,28,5
41,36,3
41,24,2
41,10,4
41,18,3
41,16,3
41,17,3
41,26,3
41,25,4
41,13,3
42,8,4
42,4,3
42,2,4
42,23,2
42,3,3
42,4,3
42,6,3
42,30,2
42,10,3
42,24,3
42,11,4
42,36,3
42,17,3
42,16,3
42,19,3
42,15,2
42,33,4
42,25,4
42,44,4
43,8,2
43,4,2
43,2,4
43,41,4
43,10,5
43,3,4
43,15,3
43,24,3
43,36,3
43,11,4
43,13,3
43,19,4
43,28,4
43,34,5
43,33,5
43,25,4
43,29,4
43,22,4
43,17,4
44,4,4
44,3,3
44,15,4
44,19,3
44,28,5
44,2,5
44,41,5
44,10,4
44,36,3
44,24,3
44,2,5
44,8,5
44,22,4
44,26,4
44,17,4
44,33,4
44,25,3
44,16,3
44,21,4
45,4,4
45,8,5
45,2,3
45,23,4
45,3,4
45,4,4
45,7,2
45,12,2
45,6,4
45,10,2
45,11,3
45,30,3
45,13,2
45,35,2
45,24,3
45,18,2
45,19,3
45,17,3
45,29,4
45,33,5
45,25,4
45,22,3
45,44,4
46,2,3
46,4,4
46,7,2
46,6,3
46,12,4
46,35,2
46,36,4
46,10,5
46,13,4
46,8,5
46,3,5
46,15,5
46,34,5
46,28,5
46,19,5
46,18,5
46,16,5
46,17,5
46,45,5
46,11,5
46,25,5
46,24,5
46,21,5
47,4,4
47,2,4
47,8,2
47,4,5
47,3,4
47,23,4
47,6,3
47,7,4
47,12,4
47,10,4
47,9,2
47,11,4
47,24,4
47,36,4
47,13,5
47,18,5
47,15,5
47,17,5
47,37,4
47,45,5
47,32,4
47,25,5
47,29,5
47,21,4
48,2,4
48,4,4
48,8,3
48,23,4
48,4,4
48,12,3
48,6,4
48,11,3
48,10,4
48,9,3
48,13,3
48,24,4
48,35,4
48,36,4
48,41,4
48,3,5
48,19,5
48,17,3
48,29,4
48,25,5
48,32,3
48,37,4
48,7,5
48,22,3
48,21,3
48,18,4
49,2,3
49,4,2
49,6,5
49,7,4
49,12,4
49,3,5
49,8,5
49,28,5
49,15,5
49,39,5
49,24,5
49,11,5
49,10,5
49,13,5
49,18,5
49,22,5
49,17,5
49,34,5
49,33,3
49,25,4
49,29,5
49,19,5
49,16,4
50,2,4
50,4,4
50,4,4
50,23,4
50,6,5
50,12,4
50,7,3
50,9,4
50,10,4
50,35,5
50,36,4
50,13,4
50,11,5
50,3,5
50,8,5
50,19,5
50,17,5
50,32,5
50,25,5
50,24,5
50,18,2
51,4,4
51,2,3
51,8,4
51,4,4
51,3,2
51,23,2
51,6,3
51,7,3
51,10,4
51,9,3
51,11,4
51,12,4
51,15,4
51,13,3
51,27,4
51,19,4
51,18,3
51,16,4
51,26,4
51,17,4
51,25,4
52,8,4
52,4,4
52,23,4
52,7,2
52,12,4
52,9,3
52,10,5
52,11,4
52,15,3
52,27,2
52,13,3
52,2,5
52,9,4
52,17,4
52,16,4
52,25,5
52,24,4
52,26,4
53,4,4
53,8,3
53,4,3
53,6,5
53,7,4
53,12,4
53,3,5
53,15,5
53,28,5
53,24,5
53,10,5
53,13,4
53,11,5
53,18,4
53,16,5
53,17,5
53,33,4
53,32,5
53,29,5
53,25,4
53,22,5
53,21,4
54,2,3
54,4,4
54,8,4
54,23,4
54,4,4
54,3,3
54,7,4
54,6,4
54,12,5
54,11,4
54,9,3
54,10,4
54,36,5
54,35,5
54,24,3
54,17,3
54,26,4
54,16,4
54,15,5
54,19,5
54,13,5
54,25,3
54,45,4
54,29,5
54,18,4
54,22,5
54,21,5
55,4,4
55,2,4
55,8,4
55,4,5
55,23,5
55,6,5
55,7,3
55,12,5
55,9,4
55,10,5
55,36,3
55,35,5
55,11,5
55,13,4
55,19,5
55,3,5
55,17,5
55,45,4
55,37,5
55,32,4
55,25,5
55,24,5
55,18,5
55,16,3
55,22,5
55,21,4
56,2,4
56,4,5
56,8,4
56,4,5
56,6,4
56,7,4
56,12,4
56,15,4
56,19,5
56,28,5
56,3,5
56,10,5
56,11,5
56,13,5
56,24,4
56,36,5
56,16,5
56,18,5
56,17,5
56,29,5
56,33,5
56,45,4
56,25,4
56,21,4
56,22,4
57,4,5
57,2,5
57,8,4
57,3,5
57,4,5
57,23,3
57,6,4
57,7,4
57,12,4
57,15,4
57,19,4
57,24,4
57,13,5
57,11,5
57,18,4
57,26,5
57,17,4
57,37,5
57,45,4
57,29,5
57,25,4
57,22,4
57,16,4
57,21,4
58,4,3
58,4,3
58,23,4
58,6,5
58,7,3
58,12,4
58,9,3
58,10,3
58,11,3
58,15,5
58,27,4
58,3,5
58,26,4
58,17,4
58,36,5
58,39,5
58,24,5
58,25,5
58,21,4
59,8,5
59,4,4
59,4,5
59,23,4
59,6,4
59,12,4
59,7,3
59,10,4
59,9,3
59,13,3
59,36,5
59,2,5
59,11,4
59,26,5
59,17,4
59,3,5
59,45,4
59,32,4
59,24,5
59,25,5
59,37,4
59,21,4
60,4,4
60,2,4
60,4,3
60,6,2
60,7,2
60,12,2
60,10,3
60,41,4
60,2,5
60,24,3
60,11,4
60,15,3
60,8,4
60,29,3
60,25,5
60,13,3
60,33,3
60,32,3
60,22,4
60,21,4
61,2,4
61,4,3
61,8,4
61,4,5
61,23,5
61,6,5
61,7,4
61,12,4
61,15,4
61,19,5
61,36,5
61,41,5
61,10,5
61,3,5
61,41,5
61,17,4
61,24,4
61,25,5
61,44,4
61,21,4
62,2,4
62,4,5
62,3,4
62,23,3
62,10,5
62,11,5
62,8,5
62,19,5
62,34,4
62,15,4
62,36,3
62,24,5
62,13,5
62,7,4
62,17,5
62,18,4
62,25,4
62,45,4
62,29,4
62,21,5
63,8,3
63,2,5
63,41,4
63,10,3
63,11,4
63,19,4
63,41,4
63,36,5
63,24,3
63,15,4
63,26,4
63,17,3
63,33,5
63,32,4
63,25,4
63,29,4
63,44,4
64,4,3
64,2,3
64,8,5
64,42,5
64,41,4
64,10,4
64,19,3
64,41,4
64,24,3
64,36,3
64,11,4
64,13,3
64,3,4
64,15,3
64,18,4
64,16,4
64,17,4
64,34,4
64,33,4
64,25,4
64,29,4
64,44,5
65,8,4
65,4,4
65,2,5
65,4,4
65,42,4
65,3,4
65,13,4
65,10,5
65,11,4
65,19,4
65,15,5
65,18,4
65,24,4
65,36,5
65,17,4
65,26,4
65,25,5
65,33,4
65,29,4
65,44,5
66,2,5
66,4,5
66,8,3
66,4,5
66,3,4
66,42,4
66,12,3
66,9,2
66,11,3
66,15,2
66,27,2
66,14,2
66,10,3
66,18,3
66,22,4
66,21,4
66,25,3
66,24,4
66,7,5
66,13,4
67,2,5
67,4,5
67,8,4
67,4,5
67,3,4
67,42,3
67,7,3
67,12,5
67,9,3
67,15,3
67,36,3
67,13,4
67,11,4
67,24,3
67,19,3
67,18,3
67,17,4
67,32,3
67,10,3
67,25,4
67,22,3
67,21,5
68,4,5
68,8,5
68,2,4
68,4,4
68,42,5
68,3,4
68,7,4
68,12,4
68,9,5
68,10,4
68,11,4
68,28,4
68,9,4
68,13,4
68,24,4
68,36,4
68,17,5
68,15,5
68,25,5
68,33,5
68,18,4
68,22,5
69,2,4
69,3,5
69,10,4
69,11,4
69,15,4
69,19,4
69,41,5
69,41,5
69,24,3
69,13,4
69,18,5
69,26,5
69,17,5
69,33,5
69,32,4
69,25,4
69,22,5
69,44,5
70,10,3
70,15,4
70,19,3
70,2,5
70,24,3
70,16,5
70,3,5
70,17,4
70,33,5
70,25,4
70,11,5
70,13,3
70,22,4
70,26,5
70,21,3
71,10,4
71,24,3
71,36,4
71,11,3
71,26,3
71,19,4
71,15,3
71,17,3
71,41,5
71,25,4
71,29,5
71,18,4
71,22,5
71,44,5
71,21,5
72,10,3
72,41,4
72,11,3
72,36,4
72,16,4
72,18,4
72,19,5
72,17,5
72,26,5
72,25,4
72,24,5
72,35,5
72,22,4
72,44,4
72,21,5
73,2,4
73,3,4
73,41,4
73,10,4
73,11,3
73,15,3
73,19,4
73,36,4
73,13,3
73,18,3
73,26,5
73,33,5
73,24,4
73,25,5
73,22,4
73,17,5
74,10,4
74,15,5
74,19,4
74,41,5
74,41,5
74,24,4
74,13,4
74,18,5
74,17,5
74,26,5
74,33,4
74,45,5
74,32,5
74,25,4
74,22,5
74,44,5
75,2,4
75,3,4
75,36,5
75,41,5
75,19,3
75,16,4
75,17,3
75,33,5
75,25,4
75,24,4
75,37,3
75,45,4
75,26,4
75,22,5
75,21,4
76,2,3
76,7,3
76,11,3
76,10,4
76,41,5
76,15,5
76,41,4
76,13,3
76,36,3
76,24,3
76,3,5
76,17,4
76,19,5
76,33,3
76,25,5
76,18,3
76,22,3
77,35,3
77,24,4
77,10,5
77,11,4
77,13,3
77,3,5
77,15,4
77,18,4
77,19,4
77,32,5
77,25,4
77,29,4
77,44,5
77,17,5
78,10,5
78,11,5
78,3,5
78,15,4
78,19,4
78,17,4
78,35,3
78,36,3
78,13,5
78,24,5
78,18,4
78,22,4
78,16,5
78,25,5
78,21,5
79,41,4
79,10,4
79,11,3
79,15,3
79,19,4
79,36,4
79,39,4
79,18,3
79,17,3
79,26,4
79,16,3
79,25,3
79,24,3
79,45,3
79,21,3
80,3,4
80,10,4
80,11,3
80,15,4
80,19,3
80,36,5
80,13,4
80,16,4
80,17,3
80,26,4
80,33,5
80,25,4
80,29,4
80,22,3
80,44,4
81,41,5
81,10,5
81,19,4
81,41,5
81,13,4
81,11,4
81,18,3
81,15,3
81,16,4
81,17,4
81,26,5
81,25,3
81,32,5
81,33,4
81,29,3
81,22,4
81,44,4
82,3,4
82,10,3
82,11,4
82,15,3
82,19,4
82,36,3
82,39,4
82,18,3
82,17,4
82,26,4
82,16,3
82,25,3
82,24,3
82,45,4
82,21,3
83,13,3
83,39,4
83,35,4
83,36,5
83,15,5
83,16,4
83,17,3
83,18,3
83,26,4
83,29,4
83,25,5
83,37,3
83,33,3
83,45,4
83,22,3
83,21,4
84,13,4
84,11,4
84,36,4
84,2,5
84,3,5
84,19,4
84,17,4
84,25,4
84,29,4
84,10,4
84,21,3
84,22,4
84,18,3
85,39,3
85,2,4
85,11,3
85,36,3
85,26,4
85,15,4
85,17,3
85,18,3
85,45,3
85,13,3
85,29,3
85,25,5
85,24,4
85,33,3
85,10,3
85,21,3
85,44,3
85,22,3
85,16,4
86,11,4
86,13,4
86,36,5
86,2,5
86,19,4
86,3,5
86,17,3
86,10,4
86,25,4
86,29,4
86,18,4
86,22,5
87,13,3
87,11,4
87,36,5
87,39,4
87,15,4
87,26,4
87,16,3
87,18,4
87,17,5
87,29,4
87,25,4
87,45,3
87,33,3
87,35,3
87,24,3
87,21,3
87,22,3
87,44,3
88,11,3
88,39,3
88,36,5
88,35,3
88,17,3
88,15,3
88,18,3
88,16,3
88,26,4
88,13,3
88,25,4
88,29,3
88,24,4
88,33,5
88,22,3
88,44,4
88,21,3
88,10,3
89,2,3
89,4,2
89,8,3
89,4,3
89,23,2
89,6,3
89,12,2
89,10,2
89,7,5
89,39,5
89,11,5
89,13,4
89,3,5
89,17,4
89,19,4
89,15,2
89,18,5
89,21,3
89,16,4
89,22,3
89,32,2
89,24,4
89,25,5
89,45,3
89,29,4
89,37,4
90,8,3
90,23,3
90,2,4
90,2,5
90,10,5
90,11,5
90,3,5
90,15,4
90,19,5
90,34,4
90,36,3
90,13,5
90,24,5
90,18,3
90,22,5
90,16,4
90,17,4
90,21,5
90,37,4
90,25,5
90,45,4
90,29,4
91,2,2
91,4,4
91,4,3
91,3,4
91,6,4
91,7,4
91,12,5
91,8,5
91,15,5
91,28,5
91,13,5
91,11,5
91,10,4
91,24,5
91,17,5
91,19,5
91,18,5
91,22,5
91,16,5
91,21,5
91,25,5
91,33,3
91,37,4
91,29,4
92,2,5
92,3,5
92,41,4
92,10,5
92,11,5
92,15,4
92,19,3
92,41,4
92,36,3
92,24,4
92,13,4
92,18,5
92,16,5
92,17,4
92,45,5
92,25,5
92,33,3
92,37,4
92,29,4
93,2,4
93,3,5
93,24,3
93,10,5
93,11,3
93,13,3
93,19,4
93,15,5
93,16,4
93,36,4
93,33,4
93,37,4
93,32,5
93,25,4
93,29,4
93,45,4
93,39,4
94,2,5
94,13,3
94,39,5
94,36,5
94,7,5
94,15,4
94,17,4
94,3,5
94,19,4
94,21,5
94,22,4
94,33,3
94,24,5
94,25,5
94,29,4
95,1,3
95,2,3
95,5,3
95,30,2
95,4,2
95,3,4
95,6,4
95,4,4
95,7,2
95,8,4
95,38,2
95,19,3
95,10,4
95,11,3
95,26,5
95,16,4
95,17,3
95,33,5
95,36,5
95,45,3
95,29,5
95,25,2
95,24,3
95,22,3
95,44,5
95,21,3
96,23,3
96,11,4
96,10,5
96,2,5
96,19,4
96,15,4
96,8,5
96,34,4
96,3,5
96,39,4
96,36,3
96,24,3
96,13,3
96,17,3
96,18,3
96,25,4
96,45,3
96,29,4
96,22,2
96,16,2
96,47,2
96,41,3
96,21,3
97,4,2
97,12,4
97,6,3
97,15,4
97,8,5
97,3,5
97,13,5
97,11,5
97,10,5
97,2,5
97,16,4
97,18,4
97,19,5
97,17,5
97,24,4
97,25,4
97,29,5
98,4,5
98,2,5
98,8,5
98,3,5
98,4,5
98,23,5
98,6,4
98,7,5
98,12,5
98,9,5
98,10,4
98,11,4
98,15,4
98,27,4
98,14,4
98,13,4
98,19,4
98,18,3
98,26,5
98,17,4
98,36,5
98,25,5
98,24,5
98,29,5
98,22,4
98,21,5
99,4,3
99,6,4
99,12,4
99,3,5
99,8,5
99,34,5
99,11,4
99,10,4
99,13,3
99,15,4
99,19,4
99,18,4
99,16,5
99,2,5
99,25,4
99,29,5
99,17,4
100,2,4
100,4,3
100,8,3
100,4,4
100,3,3
100,23,4
100,6,3
100,15,4
100,19,5
100,24,4
100,10,5
100,11,5
100,13,5
100,18,4
100,17,4
100,16,5
100,25,4
100,29,5
101,4,3
101,4,3
101,6,2
101,7,2
101,12,3
101,3,5
101,8,5
101,10,4
101,11,5
101,13,4
101,15,4
101,19,4
101,18,3
101,16,4
101,2,5
101,25,5
101,29,5
101,17,3
102,2,3
102,4,2
102,4,2
102,10,5
102,11,3
102,3,5
102,15,4
102,19,3
102,7,4
102,36,5
102,13,5
102,24,4
102,18,4
102,26,4
102,17,4
102,45,4
102,25,5
102,29,4
102,44,4
102,21,4
103,4,3
103,8,3
103,23,3
103,4,3
103,12,2
103,7,2
103,6,2
103,15,3
103,11,4
103,2,4
103,10,3
103,16,3
103,17,3
103,25,4
103,36,3
103,33,3
103,24,3
103,29,4
103,13,3
103,22,2
103,18,4
103,21,3
103,47,3
104,8,4
104,4,4
104,4,3
104,10,4
104,15,3
104,24,4
104,2,4
104,36,5
104,11,4
104,13,2
104,18,2
104,16,5
104,17,3
104,33,4
104,32,3
104,25,3
104,29,4
104,44,4
105,2,4
105,4,3
105,8,3
105,4,3
105,42,3
105,7,4
105,9,3
105,9,3
105,10,3
105,11,3
105,36,4
105,24,5
105,13,4
105,19,5
105,18,4
105,16,4
105,17,5
105,45,5
105,29,4
105,32,3
105,25,5
105,22,4
105,21,4
106,42,4
106,7,5
106,2,5
106,11,4
106,2,5
106,15,5
106,3,5
106,13,4
106,36,4
106,39,4
106,24,5
106,16,5
106,17,4
106,19,3
106,18,4
106,29,4
106,32,4
106,25,5
106,45,4
106,22,3
106,21,4
107,4,4
107,8,4
107,4,4
107,3,3
107,42,3
107,7,4
107,9,3
107,12,3
107,10,4
107,9,4
107,11,3
107,36,5
107,13,4
107,24,5
107,32,4
107,2,5
107,15,4
107,16,5
107,17,5
107,26,5
107,29,4
107,25,5
107,18,4
108,4,4
108,8,4
108,4,3
108,3,3
108,42,4
108,7,4
108,12,4
108,9,5
108,9,5
108,10,5
108,11,4
108,15,4
108,2,5
108,13,4
108,14,3
108,19,5
108,18,5
108,16,5
108,26,5
108,25,5
109,4,5
109,3,4
109,4,5
109,42,4
109,11,4
109,7,4
109,2,5
109,26,4
109,15,4
109,32,3
109,41,3
109,36,4
109,17,3
109,10,4
109,25,5
109,18,2
110,2,5
110,4,5
110,8,5
110,4,5
110,3,5
110,42,4
110,7,5
110,11,5
110,15,5
110,19,5
110,36,5
110,13,5
110,24,4
110,39,5
110,18,5
110,16,5
110,17,5
110,25,5
110,32,4
110,45,5
110,29,5
111,4,3
111,3,2
111,12,3
111,9,3
111,15,3
111,24,3
111,2,5
111,10,4
111,13,2
111,16,4
111,26,4
111,17,3
111,7,5
111,33,5
111,25,4
112,4,5
112,8,4
112,2,5
112,3,5
112,42,4
112,4,5
112,9,4
112,7,4
112,12,5
112,15,5
112,19,4
112,13,4
112,36,5
112,24,4
112,17,4
112,10,5
112,26,4
112,29,5
112,45,4
112,25,5
112,33,5
112,18,5
112,44,5
112,21,5
113,2,4
113,4,5
113,8,4
113,4,4
113,3,3
113,7,4
113,12,4
113,15,4
113,24,3
113,10,4
113,13,2
113,16,4
113,26,4
113,17,3
113,33,5
113,25,4
114,2,5
114,4,5
114,8,4
114,4,5
114,3,4
114,42,4
114,7,5
114,11,5
114,15,5
114,19,5
114,17,4
114,36,5
114,13,5
114,18,5
114,16,4
114,45,4
114,29,4
114,25,5
114,22,4
114,21,4
115,4,4
115,2,3
115,8,4
115,4,4
115,42,3
115,3,5
115,19,3
115,24,3
115,36,5
115,13,4
115,15,4
115,18,4
115,26,3
115,17,4
115,10,5
115,7,5
115,45,5
115,32,5
115,25,5
115,29,5
116,2,4
116,4,4
116,8,4
116,4,5
116,3,4
116,42,4
116,7,5
116,10,4
116,15,4
116,39,5
116,36,4
116,11,5
116,17,3
116,16,3
116,19,3
116,26,3
116,25,5
116,33,4
116,44,4
117,4,2
117,4,2
117,42,2
117,7,4
117,2,5
117,11,4
117,3,4
117,15,3
117,24,4
117,36,5
117,13,4
117,19,4
117,18,3
117,16,4
117,26,3
117,17,3
117,45,3
117,29,5
117,32,3
117,25,3
117,22,3
117,21,3
118,2,5
118,4,4
118,8,4
118,4,4
118,3,4
118,7,5
118,11,4
118,41,4
118,19,5
118,15,4
118,41,5
118,36,4
118,39,4
118,13,4
118,10,5
118,24,4
118,18,4
118,16,5
118,26,4
118,17,5
118,45,4
118,25,4
118,32,3
